# alpha_func, r_func, r_func_der, b_func, b_func_der, n_func
9.000000000000000222e-01,1.908735356383684523e-01,9.869664952863120844e-01,3.021350023309750110e-01,1.570125401564259171e+00,5.421075456842918121e-04
9.000000000000000222e-01,1.918604565183245070e-01,9.868752123251567365e-01,3.037051277325395482e-01,1.570125401564259171e+00,5.414366205039892934e-04
9.000000000000000222e-01,1.928472859581824850e-01,9.867836148551855091e-01,3.052752531341036413e-01,1.570125401564259171e+00,5.407656953236872083e-04
9.000000000000000222e-01,1.938340236427262553e-01,9.866917014593076241e-01,3.068453785356679564e-01,1.570125401564259171e+00,5.400947701433846896e-04
9.000000000000000222e-01,1.948206692553177133e-01,9.865994707126153340e-01,3.084155039372320495e-01,1.570125401564259171e+00,5.394238449630823877e-04
9.000000000000000222e-01,1.958072224778903969e-01,9.865069211823309647e-01,3.099856293387965867e-01,1.570125401564259171e+00,5.387529197827800858e-04
9.000000000000000222e-01,1.967936829909410212e-01,9.864140514277601746e-01,3.115557547403606797e-01,1.570125401564259171e+00,5.380819946024777839e-04
9.000000000000000222e-01,1.977800504735216514e-01,9.863208600002373316e-01,3.131258801419249949e-01,1.570125401564259171e+00,5.374110694221752652e-04
9.000000000000000222e-01,1.987663246032315978e-01,9.862273454430758868e-01,3.146960055434890879e-01,1.570125401564259171e+00,5.367401442418729633e-04
9.000000000000000222e-01,1.997525050562097837e-01,9.861335062915135286e-01,3.162661309450536251e-01,1.570125401564259171e+00,5.360692190615706613e-04
9.000000000000000222e-01,2.007385915071256965e-01,9.860393410726641106e-01,3.178362563466177182e-01,1.570125401564259171e+00,5.353982938812683594e-04
9.000000000000000222e-01,2.017245836291725603e-01,9.859448483054588097e-01,3.194063817481820333e-01,1.570125401564259171e+00,5.347273687009660575e-04
9.000000000000000222e-01,2.027104810940574542e-01,9.858500265005996077e-01,3.209765071497461264e-01,1.570125401564259171e+00,5.340564435206637556e-04
9.000000000000000222e-01,2.036962835719953735e-01,9.857548741605000053e-01,3.225466325513106636e-01,1.570125401564259171e+00,5.333855183403612369e-04
9.000000000000000222e-01,2.046819907316982101e-01,9.856593897792342851e-01,3.241167579528747567e-01,1.570125401564259171e+00,5.327145931600589350e-04
9.000000000000000222e-01,2.056676022403688409e-01,9.855635718424816671e-01,3.256868833544390718e-01,1.570125401564259171e+00,5.320436679797566331e-04
9.000000000000000222e-01,2.066531177636904137e-01,9.854674188274716862e-01,3.272570087560031649e-01,1.570125401564259171e+00,5.313727427994543312e-04
9.000000000000000222e-01,2.076385369658207414e-01,9.853709292029303457e-01,3.288271341575677020e-01,1.570125401564259171e+00,5.307018176191518125e-04
9.000000000000000222e-01,2.086238595093800052e-01,9.852741014290207211e-01,3.303972595591317951e-01,1.570125401564259171e+00,5.300308924388497274e-04
9.000000000000000222e-01,2.096090850554461760e-01,9.851769339572916673e-01,3.319673849606961102e-01,1.570125401564259171e+00,5.293599672585472087e-04
9.000000000000000222e-01,2.105942132635430508e-01,9.850794252306178667e-01,3.335375103622602033e-01,1.570125401564259171e+00,5.286890420782449067e-04
9.000000000000000222e-01,2.115792437916338975e-01,9.849815736831444291e-01,3.351076357638247405e-01,1.570125401564259171e+00,5.280181168979426048e-04
9.000000000000000222e-01,2.125641762961109349e-01,9.848833777402291600e-01,3.366777611653888336e-01,1.570125401564259171e+00,5.273471917176403029e-04
9.000000000000000222e-01,2.135490104317881999e-01,9.847848358183846074e-01,3.382478865669531487e-01,1.570125401564259171e+00,5.266762665373377842e-04
9.000000000000000222e-01,2.145337458518906948e-01,9.846859463252201072e-01,3.398180119685172418e-01,1.570125401564259171e+00,5.260053413570356991e-04
9.000000000000000222e-01,2.155183822080477263e-01,9.845867076593833866e-01,3.413881373700817790e-01,1.570125401564259171e+00,5.253344161767331804e-04
9.000000000000000222e-01,2.165029191502818029e-01,9.844871182105011664e-01,3.429582627716458720e-01,1.570125401564259171e+00,5.246634909964308785e-04
9.000000000000000222e-01,2.174873563270015575e-01,9.843871763591193202e-01,3.445283881732101872e-01,1.570125401564259171e+00,5.239925658161285766e-04
9.000000000000000222e-01,2.184716933849898679e-01,9.842868804766434776e-01,3.460985135747742802e-01,1.570125401564259171e+00,5.233216406358262747e-04
9.000000000000000222e-01,2.194559299693985555e-01,9.841862289252786278e-01,3.476686389763388174e-01,1.570125401564259171e+00,5.226507154555237560e-04
9.000000000000000222e-01,2.204400657237351180e-01,9.840852200579681686e-01,3.492387643779029105e-01,1.570125401564259171e+00,5.219797902752214541e-04
9.000000000000000222e-01,2.214241002898570121e-01,9.839838522183320668e-01,3.508088897794672256e-01,1.570125401564259171e+00,5.213088650949191521e-04
9.000000000000000222e-01,2.224080333079593574e-01,9.838821237406060183e-01,3.523790151810313187e-01,1.570125401564259171e+00,5.206379399146168502e-04
9.000000000000000222e-01,2.233918644165672485e-01,9.837800329495783869e-01,3.539491405825958559e-01,1.570125401564259171e+00,5.199670147343145483e-04
9.000000000000000222e-01,2.243755932525258734e-01,9.836775781605274771e-01,3.555192659841599490e-01,1.570125401564259171e+00,5.192960895540122464e-04
9.000000000000000222e-01,2.253592194509910218e-01,9.835747576791591396e-01,3.570893913857242641e-01,1.570125401564259171e+00,5.186251643737097277e-04
9.000000000000000222e-01,2.263427426454188152e-01,9.834715698015428220e-01,3.586595167872883572e-01,1.570125401564259171e+00,5.179542391934074258e-04
9.000000000000000222e-01,2.273261624675576298e-01,9.833680128140468435e-01,3.602296421888528943e-01,1.570125401564259171e+00,5.172833140131051239e-04
9.000000000000000222e-01,2.283094785474359401e-01,9.832640849932743343e-01,3.617997675904169874e-01,1.570125401564259171e+00,5.166123888328028220e-04
9.000000000000000222e-01,2.292926905133554072e-01,9.831597846059981771e-01,3.633698929919813025e-01,1.570125401564259171e+00,5.159414636525003033e-04
9.000000000000000222e-01,2.302757979918782227e-01,9.830551099090949485e-01,3.649400183935453956e-01,1.570125401564259171e+00,5.152705384721982182e-04
9.000000000000000222e-01,2.312588006078195035e-01,9.829500591494788608e-01,3.665101437951099328e-01,1.570125401564259171e+00,5.145996132918956995e-04
9.000000000000000222e-01,2.322416979842354956e-01,9.828446305640364811e-01,3.680802691966740259e-01,1.570125401564259171e+00,5.139286881115933976e-04
9.000000000000000222e-01,2.332244897424146368e-01,9.827388223795570088e-01,3.696503945982383410e-01,1.570125401564259171e+00,5.132577629312910956e-04
9.000000000000000222e-01,2.342071755018670376e-01,9.826326328126669951e-01,3.712205199998024341e-01,1.570125401564259171e+00,5.125868377509887937e-04
9.000000000000000222e-01,2.351897548803147386e-01,9.825260600697620639e-01,3.727906454013669713e-01,1.570125401564259171e+00,5.119159125706862750e-04
9.000000000000000222e-01,2.361722274936801647e-01,9.824191023469368567e-01,3.743607708029310643e-01,1.570125401564259171e+00,5.112449873903839731e-04
9.000000000000000222e-01,2.371545929560774646e-01,9.823117578299165320e-01,3.759308962044953795e-01,1.570125401564259171e+00,5.105740622100816712e-04
9.000000000000000222e-01,2.381368508798005768e-01,9.822040246939873764e-01,3.775010216060594725e-01,1.570125401564259171e+00,5.099031370297793693e-04
9.000000000000000222e-01,2.391190008753141250e-01,9.820959011039265274e-01,3.790711470076240097e-01,1.570125401564259171e+00,5.092322118494770674e-04
9.000000000000000222e-01,2.401010425512417612e-01,9.819873852139309189e-01,3.806412724091881028e-01,1.570125401564259171e+00,5.085612866691747655e-04
9.000000000000000222e-01,2.410829755143563957e-01,9.818784751675467826e-01,3.822113978107521959e-01,1.570125401564259171e+00,5.078903614888724636e-04
9.000000000000000222e-01,2.420647993695691225e-01,9.817691690975962615e-01,3.837815232123165110e-01,1.570125401564259171e+00,5.072194363085699449e-04
9.000000000000000222e-01,2.430465137199181724e-01,9.816594651261066895e-01,3.853516486138810482e-01,1.570125401564259171e+00,5.065485111282676430e-04
9.000000000000000222e-01,2.440281181665580612e-01,9.815493613642364279e-01,3.869217740154451413e-01,1.570125401564259171e+00,5.058775859479653410e-04
9.000000000000000222e-01,2.450096123087498190e-01,9.814388559122019240e-01,3.884918994170092343e-01,1.570125401564259171e+00,5.052066607676630391e-04
9.000000000000000222e-01,2.459909957438489447e-01,9.813279468592043253e-01,3.900620248185735495e-01,1.570125401564259171e+00,5.045357355873607372e-04
9.000000000000000222e-01,2.469722680672942483e-01,9.812166322833533183e-01,3.916321502201380866e-01,1.570125401564259171e+00,5.038648104070582185e-04
9.000000000000000222e-01,2.479534288725971647e-01,9.811049102515931875e-01,3.932022756217021797e-01,1.570125401564259171e+00,5.031938852267559166e-04
9.000000000000000222e-01,2.489344777513306239e-01,9.809927788196257659e-01,3.947724010232662728e-01,1.570125401564259171e+00,5.025229600464536147e-04
9.000000000000000222e-01,2.499154142931179212e-01,9.808802360318360503e-01,3.963425264248308100e-01,1.570125401564259171e+00,5.018520348661513128e-04
9.000000000000000222e-01,2.508962380856203378e-01,9.807672799212141523e-01,3.979126518263951251e-01,1.570125401564259171e+00,5.011811096858487941e-04
9.000000000000000222e-01,2.518769487145267050e-01,9.806539085092764729e-01,3.994827772279592182e-01,1.570125401564259171e+00,5.005101845055467090e-04
9.000000000000000222e-01,2.528575457635416357e-01,9.805401198059902068e-01,4.010529026295233113e-01,1.570125401564259171e+00,4.998392593252444071e-04
9.000000000000000222e-01,2.538380288143744501e-01,9.804259118096924075e-01,4.026230280310878484e-01,1.570125401564259171e+00,4.991683341449418884e-04
9.000000000000000222e-01,2.548183974467260193e-01,9.803112825070121605e-01,4.041931534326521636e-01,1.570125401564259171e+00,4.984974089646395864e-04
9.000000000000000222e-01,2.557986512382781075e-01,9.801962298727895373e-01,4.057632788342162566e-01,1.570125401564259171e+00,4.978264837843372845e-04
9.000000000000000222e-01,2.567787897646819362e-01,9.800807518699949927e-01,4.073334042357803497e-01,1.570125401564259171e+00,4.971555586040349826e-04
9.000000000000000222e-01,2.577588125995456392e-01,9.799648464496498734e-01,4.089035296373448869e-01,1.570125401564259171e+00,4.964846334237324639e-04
9.000000000000000222e-01,2.587387193144220499e-01,9.798485115507427068e-01,4.104736550389092020e-01,1.570125401564259171e+00,4.958137082434301620e-04
9.000000000000000222e-01,2.597185094787968218e-01,9.797317451001471555e-01,4.120437804404732951e-01,1.570125401564259171e+00,4.951427830631278601e-04
9.000000000000000222e-01,2.606981826600765495e-01,9.796145450125396392e-01,4.136139058420373882e-01,1.570125401564259171e+00,4.944718578828255582e-04
9.000000000000000222e-01,2.616777384235770554e-01,9.794969091903151792e-01,4.151840312436019254e-01,1.570125401564259171e+00,4.938009327025232563e-04
9.000000000000000222e-01,2.626571763325093456e-01,9.793788355235029108e-01,4.167541566451662405e-01,1.570125401564259171e+00,4.931300075222207376e-04
9.000000000000000222e-01,2.636364959479686187e-01,9.792603218896815953e-01,4.183242820467303336e-01,1.570125401564259171e+00,4.924590823419184357e-04
9.000000000000000222e-01,2.646156968289213318e-01,9.791413661538926894e-01,4.198944074482944266e-01,1.570125401564259171e+00,4.917881571616161338e-04
9.000000000000000222e-01,2.655947785321933208e-01,9.790219661685551911e-01,4.214645328498589638e-01,1.570125401564259171e+00,4.911172319813138318e-04
9.000000000000000222e-01,2.665737406124555897e-01,9.789021197733789315e-01,4.230346582514232789e-01,1.570125401564259171e+00,4.904463068010113131e-04
9.000000000000000222e-01,2.675525826222124870e-01,9.787818247952748685e-01,4.246047836529873720e-01,1.570125401564259171e+00,4.897753816207092280e-04
9.000000000000000222e-01,2.685313041117897148e-01,9.786610790482688227e-01,4.261749090545514651e-01,1.570125401564259171e+00,4.891044564404069261e-04
9.000000000000000222e-01,2.695099046293200629e-01,9.785398803334121043e-01,4.277450344561160023e-01,1.570125401564259171e+00,4.884335312601044074e-04
9.000000000000000222e-01,2.704883837207302522e-01,9.784182264386889205e-01,4.293151598576803174e-01,1.570125401564259171e+00,4.877626060798020513e-04
9.000000000000000222e-01,2.714667409297291112e-01,9.782961151389317767e-01,4.308852852592444105e-01,1.570125401564259171e+00,4.870916808994997494e-04
9.000000000000000222e-01,2.724449757977935871e-01,9.781735441957238875e-01,4.324554106608085036e-01,1.570125401564259171e+00,4.864207557191975017e-04
9.000000000000000222e-01,2.734230878641557561e-01,9.780505113573106923e-01,4.340255360623730407e-01,1.570125401564259171e+00,4.857498305388950914e-04
9.000000000000000222e-01,2.744010766657883904e-01,9.779270143585073738e-01,4.355956614639373559e-01,1.570125401564259171e+00,4.850789053585926811e-04
9.000000000000000222e-01,2.753789417373931347e-01,9.778030509206050436e-01,4.371657868655014489e-01,1.570125401564259171e+00,4.844079801782903792e-04
9.000000000000000222e-01,2.763566826113858510e-01,9.776786187512749304e-01,4.387359122670655420e-01,1.570125401564259171e+00,4.837370549979881315e-04
9.000000000000000222e-01,2.773342988178834068e-01,9.775537155444770088e-01,4.403060376686300792e-01,1.570125401564259171e+00,4.830661298176857211e-04
9.000000000000000222e-01,2.783117898846893534e-01,9.774283389803607447e-01,4.418761630701943943e-01,1.570125401564259171e+00,4.823952046373833108e-04
9.000000000000000222e-01,2.792891553372804925e-01,9.773024867251721703e-01,4.434462884717584874e-01,1.570125401564259171e+00,4.817242794570810089e-04
9.000000000000000222e-01,2.802663946987933308e-01,9.771761564311545190e-01,4.450164138733225805e-01,1.570125401564259171e+00,4.810533542767787612e-04
9.000000000000000222e-01,2.812435074900094811e-01,9.770493457364516354e-01,4.465865392748871177e-01,1.570125401564259171e+00,4.803824290964763509e-04
9.000000000000000222e-01,2.822204932293411739e-01,9.769220522650080563e-01,4.481566646764514328e-01,1.570125401564259171e+00,4.797115039161739406e-04
9.000000000000000222e-01,2.831973514328172126e-01,9.767942736264711989e-01,4.497267900780155259e-01,1.570125401564259171e+00,4.790405787358716387e-04
9.000000000000000222e-01,2.841740816140700954e-01,9.766660074160906646e-01,4.512969154795796189e-01,1.570125401564259171e+00,4.783696535555693910e-04
9.000000000000000222e-01,2.851506832843193062e-01,9.765372512146170969e-01,4.528670408811441561e-01,1.570125401564259171e+00,4.776987283752669807e-04
9.000000000000000222e-01,2.861271559523579366e-01,9.764080025882001523e-01,4.544371662827082492e-01,1.570125401564259171e+00,4.770278031949647330e-04
9.000000000000000222e-01,2.871034991245379753e-01,9.762782590882861378e-01,4.560072916842725643e-01,1.570125401564259171e+00,4.763568780146622684e-04
9.000000000000000222e-01,2.880797123047555974e-01,9.761480182515163140e-01,4.575774170858366574e-01,1.570125401564259171e+00,4.756859528343600207e-04
9.000000000000000222e-01,2.890557949944361771e-01,9.760172775996203143e-01,4.591475424874011946e-01,1.570125401564259171e+00,4.750150276540576104e-04
9.000000000000000222e-01,2.900317466925187992e-01,9.758860346393116725e-01,4.607176678889652877e-01,1.570125401564259171e+00,4.743441024737553627e-04
9.000000000000000222e-01,2.910075668954427153e-01,9.757542868621839061e-01,4.622877932905296028e-01,1.570125401564259171e+00,4.736731772934528982e-04
9.000000000000000222e-01,2.919832550971298568e-01,9.756220317446009371e-01,4.638579186920936959e-01,1.570125401564259171e+00,4.730022521131506505e-04
9.000000000000000222e-01,2.929588107889721238e-01,9.754892667475917323e-01,4.654280440936582330e-01,1.570125401564259171e+00,4.723313269328482402e-04
9.000000000000000222e-01,2.939342334598139539e-01,9.753559893167427219e-01,4.669981694952223261e-01,1.570125401564259171e+00,4.716604017525459925e-04
9.000000000000000222e-01,2.949095225959379452e-01,9.752221968820844467e-01,4.685682948967866412e-01,1.570125401564259171e+00,4.709894765722435822e-04
9.000000000000000222e-01,2.958846776810484247e-01,9.750878868579861969e-01,4.701384202983507343e-01,1.570125401564259171e+00,4.703185513919412803e-04
