# dp_out, dp_first_der, pinn_out, pinn_second_der
5.417623097776037150e-03,6.570855137565789761e-02,5.417623097776037150e-03,5.328790840576211885e-01
5.483598401620546833e-03,6.624236965636720598e-02,5.483598401620546833e-03,5.347591445814575684e-01
5.550108465445901217e-03,6.677807300969584858e-02,5.550108465445901217e-03,5.366492397454434293e-01
5.617155179352250477e-03,6.731567150170403302e-02,5.617155179352250477e-03,5.385494324628444796e-01
5.684740443537712393e-03,6.785517526158835189e-02,5.684740443537712393e-03,5.404597860964798217e-01
5.752866168361413061e-03,6.839659448213608606e-02,5.752866168361413061e-03,5.423803644622910980e-01
5.821534274407203294e-03,6.893993942017617726e-02,5.821534274407203294e-03,5.443112318329373922e-01
5.890746692547662103e-03,6.948522039704352338e-02,5.890746692547662103e-03,5.462524529414423125e-01
5.960505364008668316e-03,7.003244779903217143e-02,5.960505364008668316e-03,5.482040929848585042e-01
6.030812240436850095e-03,7.058163207787360172e-02,6.030812240436850095e-03,5.501662176279719096e-01
6.101669283962196308e-03,7.113278375119547192e-02,6.101669283962196308e-03,5.521388930070314505e-01
6.173078467264975222e-03,7.168591340299901304e-02,6.173078467264975222e-03,5.541221857335041356e-01
6.245041773643919547e-03,7.224103168413664733e-02,6.245041773643919547e-03,5.561161628978844584e-01
6.317561197081484128e-03,7.279814931279271484e-02,6.317561197081484128e-03,5.581208920735253320e-01
6.390638742313025852e-03,7.335727707496819683e-02,6.390638742313025852e-03,5.601364413204900083e-01
6.464276424893489886e-03,7.391842582496854774e-02,6.464276424893489886e-03,5.621628791894642818e-01
6.538476271265926919e-03,7.448160648589752242e-02,6.538476271265926919e-03,5.642002747256693596e-01
6.613240318832095538e-03,7.504683005015144737e-02,6.613240318832095538e-03,5.662486974728422329e-01
6.688570616020694110e-03,7.561410757992326204e-02,6.688570616020694110e-03,5.683082174772351447e-01
6.764469222357304828e-03,7.618345020770389553e-02,6.764469222357304828e-03,5.703789052916394819e-01
6.840938208535601514e-03,7.675486913679208101e-02,6.840938208535601514e-03,5.724608319794680655e-01
6.917979656488559143e-03,7.732837564180683465e-02,6.917979656488559143e-03,5.745540691188522064e-01
6.995595659459221891e-03,7.790398106920637389e-02,6.995595659459221891e-03,5.766586888067865013e-01
7.073788322073329068e-03,7.848169683780414907e-02,7.073788322073329068e-03,5.787747636633115977e-01
7.152559760411535128e-03,7.906153443929930802e-02,7.152559760411535128e-03,5.809023668357178316e-01
7.231912102083737359e-03,7.964350543880160949e-02,7.231912102083737359e-03,5.830415720028085946e-01
7.311847486300674867e-03,8.022762147536854904e-02,7.311847486300674867e-03,5.851924533791769134e-01
7.392368063950471510e-03,8.081389426254226294e-02,7.392368063950471510e-03,5.873550857195426467e-01
7.473475997671441377e-03,8.140233558888909648e-02,7.473475997671441377e-03,5.895295443231147736e-01
7.555173461928639533e-03,8.199295731855249514e-02,7.555173461928639533e-03,5.917159050379781071e-01
7.637462643088915697e-03,8.258577139179679172e-02,7.637462643088915697e-03,5.939142442655611642e-01
7.720345739498171884e-03,8.318078982556809109e-02,7.720345739498171884e-03,5.961246389650947108e-01
7.803824961557149012e-03,8.377802471405138007e-02,7.803824961557149012e-03,5.983471666581370307e-01
7.887902531800716766e-03,8.437748822923829550e-02,7.887902531800716766e-03,6.005819054331462681e-01
7.972580684974094750e-03,8.497919262149267183e-02,7.972580684974094750e-03,6.028289339500572108e-01
8.057861668111695672e-03,8.558315022012452644e-02,8.057861668111695672e-03,6.050883314449331252e-01
8.143747740618536776e-03,8.618937343397403694e-02,8.143747740618536776e-03,6.073601777346542274e-01
8.230241174346881669e-03,8.679787475198663671e-02,8.230241174346881669e-03,6.096445532216210328e-01
8.317344253679498367e-03,8.740866674380765033e-02,8.317344253679498367e-03,6.119415388985369741e-01
8.405059275608802588e-03,8.802176206037071182e-02,8.405059275608802588e-03,6.142512163532012348e-01
8.493388549818622207e-03,8.863717343449639685e-02,8.493388549818622207e-03,6.165736677733613114e-01
8.582334398767352962e-03,8.925491368149485183e-02,8.582334398767352962e-03,6.189089759515991052e-01
8.671899157771114156e-03,8.987499569977863700e-02,8.671899157771114156e-03,6.212572242902842934e-01
8.762085175083964006e-03,9.049743247146135872e-02,8.762085175083964006e-03,6.236184968065185963e-01
8.852894811986353196e-03,9.112223706298983039e-02,8.852894811986353196e-03,6.259928781371926210e-01
8.944330442866117378e-03,9.174942262575402907e-02,8.944330442866117378e-03,6.283804535440262740e-01
9.036394455306372142e-03,9.237900239672680591e-02,9.036394455306372142e-03,6.307813089186893318e-01
9.129089250169031278e-03,9.301098969908250247e-02,9.129089250169031278e-03,6.331955307879657546e-01
9.222417241683697475e-03,9.364539794284909568e-02,9.222417241683697475e-03,6.356232063189404258e-01
9.316380857533335114e-03,9.428224062553813845e-02,9.316380857533335114e-03,6.380644233242640517e-01
9.410982538942107983e-03,9.492153133280267774e-02,9.410982538942107983e-03,6.405192702674240568e-01
9.506224740764353254e-03,9.556328373908451468e-02,9.506224740764353254e-03,6.429878362681193948e-01
9.602109931573406254e-03,9.620751160827811788e-02,9.602109931573406254e-03,6.454702111076182636e-01
9.698640593752350797e-03,9.685422879438898569e-02,9.698640593752350797e-03,6.479664852342159609e-01
9.795819223581733737e-03,9.750344924220732956e-02,9.795819223581733737e-03,6.504767497687111710e-01
9.893648331334929658e-03,9.815518698798686437e-02,9.893648331334929658e-03,6.530010965099426468e-01
9.992130441365543181e-03,9.880945616011671540e-02,9.992130441365543181e-03,6.555396179403727430e-01
1.009126809220320560e-02,9.946627097981419752e-02,1.009126809220320560e-02,6.580924072317184681e-01
1.019106383664504512e-02,1.001256457618153739e-01,1.019106383664504512e-02,6.606595582506407105e-01
1.029152024184967068e-02,1.007875949150720540e-01,1.029152024184967068e-02,6.632411655644689930e-01
1.039263988943228342e-02,1.014521329434585617e-01,1.039263988943228342e-02,6.658373244470010555e-01
1.049442537556030328e-02,1.021192744464762825e-01,1.049442537556030328e-02,6.684481308843226444e-01
1.059687931104798600e-02,1.027890341199730884e-01,1.059687931104798600e-02,6.710736815807101241e-01
1.070000432145381056e-02,1.034614267568596535e-01,1.070000432145381056e-02,6.737140739645606224e-01
1.080380304717812670e-02,1.041364672478413134e-01,1.080380304717812670e-02,6.763694061943954505e-01
1.090827814356257891e-02,1.048141705821530323e-01,1.090827814356257891e-02,6.790397771649139269e-01
1.101343228098560813e-02,1.054945518482897082e-01,1.101343228098560813e-02,6.817252865130702943e-01
1.111926814496511096e-02,1.061776262347591260e-01,1.111926814496511096e-02,6.844260346242632131e-01
1.122578843625731716e-02,1.068634090308306916e-01,1.122578843625731716e-02,6.871421226385228120e-01
1.133299587095873764e-02,1.075519156272952692e-01,1.133299587095873764e-02,6.898736524567834483e-01
1.144089318060858423e-02,1.082431615172265715e-01,1.144089318060858423e-02,6.926207267472286322e-01
1.154948311228877651e-02,1.089371622967520992e-01,1.154948311228877651e-02,6.953834489516350637e-01
1.165876842873063424e-02,1.096339336658327390e-01,1.165876842873063424e-02,6.981619232918390150e-01
1.176875190841736654e-02,1.103334914290421409e-01,1.176875190841736654e-02,7.009562547762167029e-01
1.187943634568900883e-02,1.110358514963580845e-01,1.187943634568900883e-02,7.037665492062497030e-01
1.199082455084912735e-02,1.117410298839618399e-01,1.199082455084912735e-02,7.065929131831250043e-01
1.210291935027017068e-02,1.124490427150335314e-01,1.210291935027017068e-02,7.094354541144149984e-01
1.221572358650247977e-02,1.131599062205719264e-01,1.221572358650247977e-02,7.122942802208018787e-01
1.232924011838150077e-02,1.138736367402048977e-01,1.232924011838150077e-02,7.151695005428813090e-01
1.244347182113590862e-02,1.145902507230096568e-01,1.244347182113590862e-02,7.180612249480065046e-01
1.255842158650028774e-02,1.153097647283520821e-01,1.255842158650028774e-02,7.209695641372098063e-01
1.267409232282271266e-02,1.160321954267176103e-01,1.267409232282271266e-02,7.238946296521662216e-01
1.279048695517794910e-02,1.167575596005527849e-01,1.279048695517794910e-02,7.268365338822477817e-01
1.290760842547939227e-02,1.174858741451250133e-01,1.290760842547939227e-02,7.297953900716298570e-01
1.302545969259306068e-02,1.182171560693743295e-01,1.302545969259306068e-02,7.327713123264401052e-01
1.314404373245094994e-02,1.189514224967809231e-01,1.314404373245094994e-02,7.357644156220140008e-01
1.326336353816623403e-02,1.196886906662395500e-01,1.326336353816623403e-02,7.387748158101674623e-01
1.338342212014827226e-02,1.204289779329346111e-01,1.338342212014827226e-02,7.418026296265800568e-01
1.350422250622073696e-02,1.211723017692347693e-01,1.350422250622073696e-02,7.448479746982148431e-01
1.362576774173861020e-02,1.219186797655820165e-01,1.362576774173861020e-02,7.479109695508183719e-01
1.374806088970688053e-02,1.226681296313967273e-01,1.374806088970688053e-02,7.509917336164799728e-01
1.387110503089959875e-02,1.234206691959904845e-01,1.387110503089959875e-02,7.540903872412785258e-01
1.399490326398052792e-02,1.241763164094777938e-01,1.399490326398052792e-02,7.572070516929612083e-01
1.411945870562409874e-02,1.249350893437071175e-01,1.411945870562409874e-02,7.603418491687403691e-01
1.424477449063829733e-02,1.256970061931912408e-01,1.424477449063829733e-02,7.634949028031123852e-01
1.437085377208675331e-02,1.264620852760482972e-01,1.437085377208675331e-02,7.666663366757846543e-01
1.449769972141432516e-02,1.272303450349556719e-01,1.449769972141432516e-02,7.698562758196607625e-01
1.462531552857034532e-02,1.280018040380994648e-01,1.462531552857034532e-02,7.730648462288862710e-01
1.475370440213548753e-02,1.287764809801452692e-01,1.475370440213548753e-02,7.762921748669848743e-01
1.488286956944945283e-02,1.295543946832129478e-01,1.488286956944945283e-02,7.795383896750625041e-01
1.501281427673780040e-02,1.303355640978511865e-01,1.501281427673780040e-02,7.828036195800862629e-01
1.514354178924103185e-02,1.311200083040344744e-01,1.514354178924103185e-02,7.860879945032241967e-01
1.527505539134487930e-02,1.319077465121600845e-01,1.527505539134487930e-02,7.893916453682969792e-01
1.540735838671155981e-02,1.326987980640517151e-01,1.540735838671155981e-02,7.927147041102600156e-01
1.554045409841096556e-02,1.334931824339791184e-01,1.554045409841096556e-02,7.960573036838036742e-01
1.567434586905359917e-02,1.342909192296797283e-01,1.567434586905359917e-02,7.994195780719937083e-01
1.580903706092471467e-02,1.350920281933898348e-01,1.580903706092471467e-02,8.028016622950298053e-01
1.594453105612036320e-02,1.358965292028910810e-01,1.594453105612036320e-02,8.062036924190507658e-01
1.608083125668243601e-02,1.367044422725574027e-01,1.608083125668243601e-02,8.096258055650462637e-01
1.621794108473501375e-02,1.375157875544119612e-01,1.621794108473501375e-02,8.130681399178083524e-01
1.635586398262413310e-02,1.383305853392022833e-01,1.635586398262413310e-02,8.165308347350301865e-01
1.649460341305607203e-02,1.391488560574711819e-01,1.649460341305607203e-02,8.200140303564134037e-01
1.663416285923906973e-02,1.399706202806476618e-01,1.663416285923906973e-02,8.235178682129260519e-01
1.677454582502221556e-02,1.407958987221407110e-01,1.677454582502221556e-02,8.270424908360838323e-01
1.691575583503980573e-02,1.416247122384430845e-01,1.691575583503980573e-02,8.305880418673712295e-01
1.705779643485595687e-02,1.424570818302521857e-01,1.705779643485595687e-02,8.341546660676997238e-01
1.720067119110595469e-02,1.432930286435860623e-01,1.720067119110595469e-02,8.377425093269907919e-01
1.734438369164578719e-02,1.441325739709218290e-01,1.734438369164578719e-02,8.413517186738266318e-01
1.748893754569771572e-02,1.449757392523420840e-01,1.748893754569771572e-02,8.449824422851910377e-01
1.763433638399663356e-02,1.458225460766797710e-01,1.763433638399663356e-02,8.486348294962897665e-01
1.778058385894306162e-02,1.466730161826890200e-01,1.778058385894306162e-02,8.523090308104956936e-01
1.792768364475077689e-02,1.475271714602155448e-01,1.792768364475077689e-02,8.560051979093372676e-01
1.807563943759990521e-02,1.483850339513799188e-01,1.807563943759990521e-02,8.597234836626150845e-01
1.822445495578826208e-02,1.492466258517686217e-01,1.822445495578826208e-02,8.634640421385832987e-01
1.837413393988800506e-02,1.501119695116435171e-01,1.837413393988800506e-02,8.672270286142567119e-01
1.852468015289831030e-02,1.509810874371484424e-01,1.852468015289831030e-02,8.710125995857773695e-01
1.867609738040359665e-02,1.518540022915417786e-01,1.867609738040359665e-02,8.748209127788886263e-01
1.882838943073000121e-02,1.527307368964223588e-01,1.882838943073000121e-02,8.786521271595226779e-01
1.898156013510529649e-02,1.536113142329817993e-01,1.898156013510529649e-02,8.825064029444527058e-01
1.913561334781860995e-02,1.544957574432572756e-01,1.913561334781860995e-02,8.863839016120789172e-01
1.929055294638229792e-02,1.553840898314018393e-01,1.929055294638229792e-02,8.902847859132694275e-01
1.944638283169481882e-02,1.562763348649591766e-01,1.944638283169481882e-02,8.942092198823505811e-01
1.960310692820293674e-02,1.571725161761510225e-01,1.960310692820293674e-02,8.981573688481354623e-01
